order_id,customer_id,order_date,product_id,quantity,unit_price,total_amount,order_status,payment_date
427,2311,2025-01-09,380,4,92.97,371.88,Completed,2025-01-11
428,4827,2024-06-07,62,10,1593.31,15933.10,Cancelled,
429,3536,2025-12-11,388,6,1933.25,11599.50,Completed,2025-12-11
430,726,2023-11-29,149,3,358.08,1074.24,Cancelled,
431,3421,2025-07-20,280,5,1519.36,7596.80,Cancelled,
432,4074,2023-01-12,246,6,1613.61,9681.66,Completed,2023-01-13
433,3988,2024-05-18,40,7,733.85,5136.95,Cancelled,
434,410,2025-07-26,244,5,1217.78,6088.90,Cancelled,
435,7009,2023-03-01,241,9,840.61,7565.49,Pending,
436,9433,2024-10-19,494,6,1687.27,10123.62,Completed,2024-10-19
437,7148,2024-03-28,426,8,1500.04,12000.32,Completed,2024-03-30
438,3379,2024-06-25,304,2,254.21,508.42,Completed,2024-06-25
439,6898,2023-08-08,380,3,92.97,278.91,Cancelled,
440,3203,2024-12-12,344,10,93.65,936.50,Completed,2024-12-13
441,4014,2023-12-09,89,5,1339.32,6696.60,Completed,2023-12-12
442,7278,2024-09-23,72,3,1776.47,5329.41,Pending,
443,6101,2023-10-01,197,6,1984.28,11905.68,Pending,
444,4122,2023-09-26,18,3,473.37,1420.11,Completed,2023-09-26
445,7215,2023-02-02,403,9,548.98,4940.82,Cancelled,
446,3046,2024-09-25,436,3,468.92,1406.76,Completed,2024-09-26
447,9207,2024-11-08,112,8,278.79,2230.32,Pending,
448,3105,2025-10-05,304,10,254.21,2542.10,Cancelled,
449,7696,2025-07-20,433,6,1322.64,7935.84,Pending,
450,3101,2025-02-03,117,5,915.85,4579.25,Cancelled,
451,3736,2025-07-15,449,8,996.46,7971.68,Completed,2025-07-15
452,7312,2024-10-06,386,9,275.26,2477.34,Pending,
453,2667,2025-04-13,129,10,1890.15,18901.50,Completed,2025-04-14
454,5802,2023-08-25,410,4,344.23,1376.92,Completed,2023-08-26
455,3478,2025-01-23,42,1,invalid-decimal,551.98,Cancelled,
456,1877,2023-11-10,489,10,103.34,1033.40,Completed,2023-11-11
457,5688,2023-10-10,191,7,221.39,1549.73,Pending,
458,6920,2025-07-19,19,10,1518.26,15182.60,Completed,2025-07-21
459,2017,2023-05-26,229,8,1720.05,13760.40,Cancelled,
460,5994,2023-09-22,457,7,1694.23,11859.61,Pending,
461,5222,2024-01-22,21,4,561.56,2246.24,Completed,2024-01-23
462,86,2024-06-22,479,10,1219.91,12199.10,Pending,
463,1759,2025-10-26,101,9,525.66,4730.94,Pending,
464,8640,2023-01-20,53,7,1308.08,9156.56,Pending,
465,8537,2023-10-26,83,2,403.34,806.68,Pending,
466,4766,2024-07-02,57,7,1448.85,10141.95,Cancelled,
467,1240,2023-07-29,402,9,1455.95,13103.55,Cancelled,
468,6526,2025-06-30,63,4,1758.07,7032.28,Cancelled,
469,5338,2024-12-29,290,2,482.00,964.00,Completed,2024-12-29
470,1211,2023-06-01,116,3,291.32,873.96,Cancelled,
471,1606,2025-08-01,20,10,1137.66,11376.60,Cancelled,
472,3361,2025-10-30,162,6,368.92,2213.52,Completed,2025-11-01
473,9898,2024-10-01,225,8,1376.41,11011.28,Completed,2024-10-04
474,7408,2023-08-26,420,6,131.22,787.32,Pending,
475,7744,2025-08-27,415,5,1150.01,5750.05,Completed,2025-08-27
476,7176,2024-05-27,377,6,622.91,3737.46,Completed,2024-05-30
477,8370,2024-07-29,358,8,1902.28,15218.24,Pending,
478,2472,2024-07-25,36,2,1352.26,2704.52,Pending,
479,5111,2023-04-25,368,2,161.68,323.36,Pending,
480,8711,2025-07-11,439,8,1516.84,12134.72,Pending,
481,4338,2025-09-13,273,8,1853.40,14827.20,Completed,2025-09-15
482,8287,2024-02-07,276,1,1700.73,1700.73,Pending,
483,5441,2023-04-14,69,3,777.64,2332.92,Completed,2023-04-16
484,3917,2025-12-05,159,4,76.01,304.04,Cancelled,
485,1967,2025-11-15,65,5,1055.23,5276.15,Pending,
486,9313,2024-09-11,270,9,1976.78,17791.02,Completed,2024-09-14
487,1756,2025-10-16,300,4,1981.49,7925.96,Pending,
488,1276,2023-04-10,252,2,120.23,240.46,Completed,2023-04-12
489,9236,2025-11-22,62,9,1593.31,14339.79,Pending,
490,7541,2023-02-07,184,4,1301.57,5206.28,Pending,
491,6432,2025-12-18,31,2,1864.57,3729.14,Completed,2025-12-21
492,1181,2024-08-27,158,1,1026.84,1026.84,Completed,2024-08-28
493,4595,2024-10-26,108,1,1817.91,1817.91,Completed,2024-10-29
494,4670,2023-07-17,216,7,51.75,362.25,Pending,
495,6232,2023-01-09,337,2,1211.33,2422.66,Completed,2023-01-11
496,6529,2025-01-26,57,5,1448.85,7244.25,Pending,
497,9527,2023-01-21,389,5,795.97,3979.85,Cancelled,
498,564,2023-12-28,421,3,1590.37,4771.11,Completed,2023-12-29
499,2049,2023-01-30,443,6,154.58,927.48,Cancelled,
500,2781,2025-06-15,207,2,1586.71,3173.42,Completed,2025-06-17
501,6253,2025-04-23,387,8,438.87,3510.96,Pending,
502,6270,2024-07-24,158,4,1026.84,4107.36,Completed,2024-07-25
503,3694,2025-07-05,84,8,1387.75,11102.00,Completed,2025-07-06
504,5124,2024-08-05,407,7,265.89,1861.23,Cancelled,
505,9135,2023-10-02,166,2,236.15,472.30,Completed,2023-10-04
506,8629,2023-09-30,182,2,698.77,1397.54,Completed,2023-10-03
507,6449,2025-04-08,382,7,393.26,2752.82,Cancelled,
508,4793,2023-01-27,479,7,1219.91,8539.37,Completed,2023-01-27
509,8460,2024-10-28,290,4,482.00,1928.00,Cancelled,
510,6831,2025-02-01,68,3,508.35,1525.05,Pending,
511,4605,2023-09-11,206,8,151.54,1212.32,Cancelled,
512,7282,2023-04-24,360,9,214.05,1926.45,Pending,
513,3129,2025-12-03,273,3,1853.40,5560.20,Pending,
514,549,2024-06-05,497,6,1279.00,7674.00,Pending,
515,3176,2025-09-16,71,1,1882.38,1882.38,Completed,2025-09-16
516,2675,2023-06-12,78,10,1384.49,13844.90,Cancelled,
517,806,2024-09-14,419,2,1210.75,2421.50,Pending,
518,85,2025-12-25,420,10,131.22,1312.20,Completed,2025-12-26
519,7673,2025-01-20,57,7,1448.85,10141.95,Cancelled,
520,1317,2024-10-10,282,4,1761.86,7047.44,Cancelled,
521,2168,2025-09-25,477,9,449.52,4045.68,Completed,2025-09-28
522,9506,2023-02-02,252,10,120.23,1202.30,Cancelled,
523,4249,2024-10-31,160,5,615.46,3077.30,Pending,
524,6205,2025-02-22,449,6,996.46,5978.76,Pending,
525,5115,2024-11-20,334,8,534.35,4274.80,Completed,2024-11-23
526,4739,2023-02-15,420,3,131.22,393.66,Cancelled,
527,4317,2025-01-19,28,8,263.08,2104.64,Completed,2025-01-22
528,3771,2023-12-07,300,7,1981.49,13870.43,Pending,
529,6806,2025-12-14,468,1,40.64,40.64,Cancelled,
530,1541,2024-10-14,78,8,1384.49,11075.92,Completed,2024-10-15
531,5545,2024-12-11,449,8,996.46,7971.68,Completed,2024-12-11
532,605,2023-06-16,176,5,709.30,3546.50,Completed,2023-06-19
533,1482,2025-01-20,279,4,1889.84,7559.36,Cancelled,
534,6749,2023-02-03,309,2,52.42,104.84,Pending,
535,3013,2023-08-13,162,7,368.92,2582.44,Pending,
536,5002,2024-06-15,146,6,1214.78,7288.68,Completed,2024-06-16
537,8672,2025-10-05,495,9,205.94,1853.46,Cancelled,
538,5749,2024-01-14,421,1,1590.37,1590.37,Cancelled,
539,1441,2024-12-08,27,4,767.15,3068.60,Cancelled,
540,9599,2024-08-26,440,8,1178.62,9428.96,Completed,2024-08-27
541,4715,2025-07-21,395,1,1300.58,1300.58,Completed,2025-07-23
542,1610,2024-04-12,346,4,1394.77,5579.08,Pending,
543,3348,2024-07-25,396,5,1636.82,8184.10,Pending,
544,2300,2024-12-28,241,7,840.61,5884.27,Cancelled,
545,7633,2024-02-14,275,1,727.93,727.93,Cancelled,
546,562,2025-05-30,459,10,619.37,6193.70,Cancelled,
547,863,2024-06-04,397,7,410.29,2872.03,Pending,
548,4008,2025-09-13,193,1,1279.96,1279.96,Completed,2025-09-15
549,3225,2023-04-20,19,2,1518.26,3036.52,Completed,2023-04-23
550,2485,2023-08-11,496,1,880.47,880.47,Cancelled,
551,8702,2025-08-28,431,3,637.18,1911.54,Completed,2025-08-29
552,5664,2023-01-02,71,3,1882.38,5647.14,Cancelled,
553,9782,2025-09-30,331,4,134.73,538.92,Cancelled,
554,5002,2024-03-29,130,9,544.26,4898.34,Completed,2024-03-30
555,6014,2024-01-11,97,5,705.66,3528.30,Cancelled,
556,7689,2024-08-22,246,7,1613.61,11295.27,Pending,
557,7951,2025-10-29,257,6,1196.73,7180.38,Pending,
558,5558,2025-04-16,67,10,1926.16,19261.60,Cancelled,
559,1025,2023-10-01,263,7,1398.36,9788.52,Cancelled,
560,9381,2025-12-01,441,8,1357.19,10857.52,Completed,2025-12-01
561,1418,2024-09-09,45,6,1505.85,9035.10,Completed,2024-09-09
562,844,2024-07-22,395,3,1300.58,3901.74,Cancelled,
563,121,2023-02-18,498,2,313.80,627.60,Completed,2023-02-19
564,6995,2024-09-15,232,1,92.99,92.99,Pending,
565,7871,2025-10-05,33,7,1264.02,8848.14,Completed,2025-10-06
566,1656,2024-03-19,494,8,1687.27,13498.16,Cancelled,
567,6612,2023-02-20,104,4,1232.37,4929.48,Pending,
568,1610,2025-05-14,353,4,1716.31,6865.24,Cancelled,
569,9144,2023-03-04,409,10,729.05,7290.50,Pending,
570,9243,2023-06-02,353,6,1716.31,10297.86,Pending,
571,5589,2024-08-22,406,6,960.05,5760.30,Completed,2024-08-24
572,3365,2024-01-11,177,7,1461.37,10229.59,Cancelled,
573,3193,2023-03-15,299,1,1501.00,1501.00,Cancelled,
574,9936,2023-03-09,379,7,827.07,5789.49,Pending,
575,6901,2023-04-29,190,9,1181.83,10636.47,Completed,2023-05-02
576,9291,2025-04-04,468,6,40.64,243.84,Cancelled,
577,1891,2025-09-28,245,5,1886.12,9430.60,Pending,
578,9365,2025-02-05,331,9,134.73,1212.57,Cancelled,
579,4980,2023-09-09,146,1,1214.78,1214.78,Completed,2023-09-11
580,8237,2023-12-28,98,9,992.54,8932.86,Pending,
581,7890,2025-02-13,225,9,1376.41,12387.69,Pending,
582,87,2024-10-21,479,8,1219.91,9759.28,Pending,
583,535,2024-09-12,157,1,721.90,721.90,Pending,
584,7590,2025-10-23,401,3,1250.38,3751.14,Pending,
585,9307,2023-11-09,29,6,584.14,3504.84,Cancelled,
586,1810,2023-10-09,274,6,1798.96,10793.76,Cancelled,
587,2909,2025-01-22,14,3,998.16,2994.48,Completed,2025-01-23
588,1211,2025-06-12,373,9,334.75,3012.75,Cancelled,
589,9468,2024-05-05,67,7,1926.16,13483.12,Completed,2024-05-06
590,4288,2024-05-18,157,8,721.90,5775.20,Pending,
591,8911,2024-08-27,224,4,1498.11,5992.44,Pending,
592,4951,2023-07-11,180,5,348.67,1743.35,Cancelled,
593,9735,2024-05-03,309,5,52.42,262.10,Completed,2024-05-05
594,5100,2025-03-03,336,3,1943.78,5831.34,Pending,
595,6542,2025-03-04,210,10,190.91,1909.10,Pending,
596,722,2024-07-30,3,10,1365.56,13655.60,Pending,
597,8992,2025-12-17,357,3,916.26,2748.78,Pending,
598,7009,2025-05-26,180,1,348.67,348.67,Cancelled,
599,2680,2024-11-06,234,6,6.96,41.76,Completed,2024-11-08
600,164,2023-08-06,413,5,1162.41,5812.05,Pending,
601,7517,2024-11-13,433,5,1322.64,6613.20,Cancelled,
602,1834,2025-09-29,428,5,1281.51,6407.55,Completed,2025-09-30
603,2010,2025-09-30,163,1,165.66,165.66,Pending,
604,5598,2023-06-29,16,6,475.63,2853.78,Cancelled,
605,6911,2025-03-08,380,10,92.97,929.70,Cancelled,
606,2726,2024-03-04,255,1,1230.53,1230.53,Completed,2024-03-05
607,2373,2025-08-24,337,10,1211.33,12113.30,Pending,
608,1167,2023-04-04,491,4,417.28,1669.12,Pending,
609,6782,2024-04-30,370,9,1716.54,15448.86,Completed,2024-05-02
610,8603,2025-06-14,417,1,1068.02,1068.02,Pending,
611,8177,2024-08-18,149,3,358.08,1074.24,Cancelled,
612,826,2024-08-20,416,4,1323.82,5295.28,Pending,
613,37,2025-06-09,163,6,165.66,993.96,Cancelled,
614,1087,2025-07-16,264,8,753.26,6026.08,Cancelled,
615,4330,2025-12-08,112,8,278.79,2230.32,Pending,
616,6369,2023-05-26,195,8,345.96,2767.68,Cancelled,
617,4529,2025-01-10,362,9,171.33,1541.97,Completed,2025-01-12
618,2128,2024-07-31,247,1,632.18,632.18,Pending,
619,5282,2025-08-05,180,5,348.67,1743.35,Completed,2025-08-05
620,3491,2024-01-01,263,5,1398.36,6991.80,Pending,
621,5789,2023-12-03,406,5,960.05,4800.25,Completed,2023-12-06
622,1942,2023-09-07,402,6,1455.95,8735.70,Completed,2023-09-10
623,7151,2023-08-11,236,3,1950.20,5850.60,Pending,
624,3612,2024-12-26,441,10,1357.19,13571.90,Pending,
625,8368,2024-02-08,209,2,1075.19,2150.38,Pending,
626,9899,2024-04-12,67,8,1926.16,15409.28,Completed,2024-04-14
627,9572,2023-10-14,329,5,1983.29,9916.45,Cancelled,
628,3109,2023-08-26,236,2,1950.20,3900.40,Completed,2023-08-26
629,7260,2025-10-23,192,7,778.27,5447.89,Pending,
630,4057,2024-10-17,144,3,1092.97,3278.91,Pending,
631,8053,2024-04-11,356,8,1747.88,13983.04,Completed,2024-04-11
632,2059,2023-05-23,302,3,852.81,2558.43,Cancelled,
633,2017,2023-01-23,445,10,1200.20,12002.00,Cancelled,
634,3080,2025-11-23,138,6,1809.56,10857.36,Pending,
635,461,2023-01-25,193,4,1279.96,5119.84,Pending,
636,8329,2025-07-10,425,9,1901.36,17112.24,Cancelled,
637,3634,2023-03-08,411,3,1332.52,3997.56,Cancelled,
638,656,2024-07-21,389,3,795.97,2387.91,Cancelled,
639,1043,2023-12-26,137,9,71.16,640.44,Cancelled,
640,1102,2024-07-28,96,8,1961.61,15692.88,Cancelled,
641,1918,2025-08-24,105,2,398.47,796.94,Completed,2025-08-25
642,6760,2025-09-15,191,3,221.39,664.17,Cancelled,
643,4094,2024-10-14,487,6,1892.16,11352.96,Pending,
644,9614,2024-03-01,167,5,99.41,497.05,Cancelled,
645,9220,2025-09-14,8,1,236.22,236.22,Completed,2025-09-14
646,6583,2024-04-18,167,3,99.41,298.23,Pending,
647,2286,2025-05-09,135,8,1752.51,14020.08,Completed,2025-05-10
648,6470,2024-11-01,479,6,1219.91,7319.46,Cancelled,
649,5864,2025-01-24,423,6,1959.81,11758.86,Cancelled,
650,6853,2023-02-19,99,3,119.94,359.82,Cancelled,
651,2720,2023-07-08,317,8,301.50,2412.00,Completed,2023-07-10
652,5833,2025-01-25,179,7,1502.65,10518.55,Pending,
653,3561,2025-03-11,35,1,791.28,791.28,Completed,2025-03-12
654,7001,2023-01-13,296,2,435.76,871.52,Cancelled,
655,8364,2023-02-08,18,2,473.37,946.74,Completed,2023-02-10
656,5215,2024-09-21,378,9,548.20,4933.80,Completed,2024-09-24
657,6330,2024-06-18,386,3,275.26,825.78,Cancelled,
658,9143,2025-11-01,466,10,1207.00,12070.00,Cancelled,
659,8653,2024-01-22,150,9,990.13,8911.17,Cancelled,
660,7792,2024-04-08,69,9,777.64,6998.76,Pending,
661,1937,2023-08-07,276,9,1700.73,15306.57,Pending,
662,823,2023-04-06,500,5,1467.85,7339.25,Cancelled,
663,1457,2025-12-16,399,9,1048.35,9435.15,Completed,2025-12-17
664,4333,2024-02-29,178,9,1706.96,15362.64,Cancelled,
665,5817,2024-02-29,78,3,1384.49,4153.47,Completed,2024-03-01
666,4347,2024-01-22,5,10,1726.24,17262.40,Cancelled,
667,6326,2023-04-11,107,8,122.95,983.60,Completed,2023-04-12
668,99,2024-06-09,261,8,1520.73,12165.84,Pending,
669,4218,2025-02-23,26,9,1016.74,9150.66,Cancelled,
670,5055,2024-08-13,76,4,1014.14,4056.56,Cancelled,
671,9612,2024-07-10,135,8,1752.51,14020.08,Cancelled,
672,4836,2023-01-09,343,8,1322.41,10579.28,Pending,
673,8296,2023-07-11,52,7,1539.18,10774.26,Completed,2023-07-14
674,8621,2025-09-03,285,5,1570.12,7850.60,Pending,
675,7664,2024-12-01,439,3,1516.84,4550.52,Cancelled,
676,9961,2024-03-12,69,10,777.64,7776.40,Cancelled,
677,9258,2024-01-30,249,3,930.26,2790.78,Cancelled,
678,4778,2023-03-14,181,4,548.29,2193.16,Pending,
679,8847,2025-02-27,452,7,1321.46,9250.22,Completed,2025-03-02
680,4430,2023-06-09,252,6,120.23,721.38,Pending,
681,3395,2024-04-27,30,8,1673.29,13386.32,Completed,2024-04-30
682,7275,2023-10-06,468,4,40.64,162.56,Completed,2023-10-09
683,3733,2024-12-21,415,9,1150.01,10350.09,Cancelled,
684,1838,2024-09-19,253,5,1089.68,5448.40,Pending,
685,8,2025-03-12,273,9,1853.40,16680.60,Cancelled,
686,8083,2025-07-16,31,6,1864.57,11187.42,Pending,
687,2972,2025-07-08,346,9,1394.77,12552.93,Cancelled,
688,5474,2025-01-30,163,9,165.66,1490.94,Cancelled,
689,1452,2023-08-15,416,7,1323.82,9266.74,Cancelled,
690,1097,2023-05-30,495,9,205.94,1853.46,Pending,
691,3604,2023-04-15,119,3,1339.28,4017.84,Completed,2023-04-16
692,9276,2025-05-29,81,2,45.70,91.40,Pending,
693,9204,2023-01-05,116,2,291.32,582.64,Pending,
694,3023,2025-01-22,395,6,1300.58,7803.48,Completed,2025-01-22
695,8275,2025-09-17,363,3,1934.15,5802.45,Completed,2025-09-18
696,1563,2025-09-22,497,5,1279.00,6395.00,Pending,
697,8920,2025-05-23,52,1,1539.18,1539.18,Cancelled,
698,3814,2024-04-26,277,4,1275.44,5101.76,Completed,2024-04-28
699,4072,2024-05-26,291,7,43.27,302.89,Pending,
700,6354,2023-02-13,,6,801.77,4810.62,Completed,2023-02-14
701,2768,2025-10-16,370,5,1716.54,8582.70,Pending,
702,5297,2024-01-08,213,7,1628.10,11396.70,Cancelled,
703,8078,2024-09-18,25,7,1002.26,7015.82,Pending,
704,1317,2025-08-03,32,8,1981.62,15852.96,Completed,2025-08-03
705,8524,2025-04-14,477,7,449.52,3146.64,Cancelled,
706,123,2024-12-08,119,2,1339.28,2678.56,Cancelled,
707,714,2023-12-14,190,3,1181.83,3545.49,Cancelled,
708,5433,2023-12-31,142,10,1629.68,16296.80,Cancelled,
709,37,2023-07-10,241,9,840.61,7565.49,Pending,
710,1941,2023-11-23,427,3,1821.20,5463.60,Cancelled,
711,4322,2025-12-11,240,7,1797.33,12581.31,Pending,
712,5838,2025-02-23,96,6,1961.61,11769.66,Pending,
713,6958,2024-10-29,11,8,1535.47,12283.76,Completed,2024-10-30
714,2414,2023-08-11,440,7,1178.62,8250.34,Cancelled,
715,5306,2023-03-31,331,3,134.73,404.19,Pending,
716,9011,2024-09-13,260,4,375.84,1503.36,Cancelled,
717,1485,2024-07-12,61,6,967.23,5803.38,Cancelled,
718,6822,2024-10-02,5,8,1726.24,13809.92,Pending,
719,1657,2024-12-16,455,1,1606.65,1606.65,Completed,2024-12-19
720,3371,2024-12-25,489,1,103.34,103.34,Cancelled,
721,8698,2025-09-14,499,1,93.02,93.02,Completed,2025-09-16
722,1424,2024-06-19,33,8,1264.02,10112.16,Pending,
723,8985,2025-09-27,418,9,1941.61,17474.49,Completed,2025-09-27
724,1351,2025-07-07,116,5,291.32,1456.60,Cancelled,
725,4809,2025-03-15,421,9,1590.37,14313.33,Completed,2025-03-17
726,8506,2025-12-08,95,6,1958.99,11753.94,Pending,
727,8780,2025-01-13,100,6,1324.98,7949.88,Cancelled,
728,1016,2025-08-18,245,9,1886.12,16975.08,Pending,
729,9008,2025-03-05,437,3,742.71,2228.13,Completed,2025-03-06
730,5903,2025-07-03,114,5,1592.73,7963.65,Completed,2025-07-05
731,8361,2023-06-18,247,2,632.18,1264.36,Pending,
732,4470,2024-09-13,122,1,1953.53,1953.53,Cancelled,
733,1430,2023-07-11,358,9,1902.28,17120.52,Pending,
734,1797,2023-02-15,32,9,1981.62,17834.58,Completed,2023-02-15
735,6305,2025-03-17,287,4,1715.86,6863.44,Completed,2025-03-18
736,9661,2025-04-15,354,3,1619.75,4859.25,Cancelled,
737,2999,2023-12-04,171,8,1697.87,13582.96,Completed,2023-12-06
738,321,2023-02-04,18,7,473.37,3313.59,Completed,2023-02-07
739,9184,2025-05-13,431,8,637.18,5097.44,Cancelled,
740,2738,2025-02-23,217,1,804.57,804.57,Cancelled,
741,3256,2025-09-15,345,8,1501.75,12014.00,Cancelled,
742,459,2025-09-21,75,9,696.75,6270.75,Completed,2025-09-21
743,6784,2023-04-20,9,1,45.22,45.22,Pending,
744,8387,2023-03-22,353,4,1716.31,6865.24,Cancelled,
745,9218,2025-02-22,135,2,1752.51,3505.02,Pending,
746,7305,2024-08-27,166,6,236.15,1416.90,Completed,2024-08-27
747,7326,2025-01-09,334,4,534.35,2137.40,Cancelled,
748,1238,2023-10-24,427,7,1821.20,12748.40,Pending,
749,7891,2025-12-05,59,9,553.73,4983.57,Completed,2025-12-05
750,5017,2023-10-05,109,4,814.41,3257.64,Pending,
751,9226,2024-01-11,57,8,1448.85,11590.80,Pending,
752,6298,2023-10-19,376,5,285.81,1429.05,Pending,
753,7252,2024-02-18,453,1,153.94,153.94,Pending,
754,9401,2025-04-19,267,5,1167.45,5837.25,Cancelled,
755,7570,2023-12-30,4,1,991.61,991.61,Completed,2024-01-01
756,5679,2025-07-21,148,2,789.86,1579.72,Pending,
757,6460,2024-03-23,273,10,1853.40,18534.00,Completed,2024-03-23
758,280,2025-11-19,42,1,551.98,551.98,Pending,
759,177,2024-09-02,332,6,1919.77,11518.62,Pending,
760,2063,2025-01-26,169,1,1450.78,1450.78,Pending,
761,4060,2024-09-25,18,5,473.37,2366.85,Pending,
762,4261,2023-05-04,170,5,710.40,3552.00,Cancelled,
763,1771,2024-05-03,157,5,721.90,3609.50,Cancelled,
764,8408,2025-08-03,448,5,1981.98,9909.90,Pending,
765,5584,2023-12-06,475,8,355.01,2840.08,Completed,2023-12-09
766,4252,2023-06-04,331,5,134.73,673.65,Cancelled,
767,6209,2025-11-21,345,8,1501.75,12014.00,Completed,2025-11-22
768,4432,2025-01-20,387,2,438.87,877.74,Pending,
769,9671,2024-03-19,465,3,909.93,2729.79,Pending,
770,7726,2023-10-05,162,6,368.92,2213.52,Cancelled,
771,892,2025-03-02,381,8,1282.35,10258.80,Completed,2025-03-04
772,3833,2023-10-03,437,6,742.71,4456.26,Cancelled,
773,5623,2023-02-20,446,10,112.16,1121.60,Cancelled,
774,6575,2025-07-19,250,7,991.43,6940.01,Cancelled,
775,504,2024-08-23,149,2,358.08,716.16,Pending,
776,9660,2025-08-13,201,7,1277.42,8941.94,Completed,2025-08-16
777,1270,2024-01-25,435,2,36.24,72.48,Cancelled,
778,5682,2025-01-03,410,6,344.23,2065.38,Cancelled,
779,2044,2023-12-30,71,2,1882.38,3764.76,Cancelled,
780,5701,2023-01-19,100,3,1324.98,3974.94,Cancelled,
781,2737,2023-12-25,302,1,852.81,852.81,Pending,
782,9019,2023-07-03,463,4,1530.21,6120.84,Cancelled,
783,1400,2024-11-19,471,1,1287.24,1287.24,Pending,
784,4060,2025-04-26,124,10,434.75,4347.50,Cancelled,
785,7871,2023-03-01,89,3,1339.32,4017.96,Cancelled,
786,8539,2024-12-31,156,5,1313.65,6568.25,Pending,
787,5065,2025-09-14,207,2,1586.71,3173.42,Pending,
788,4364,2023-04-16,144,9,1092.97,9836.73,Completed,2023-04-17
789,2330,2025-11-26,18,7,473.37,3313.59,Cancelled,
790,4796,2023-06-30,446,8,112.16,897.28,Cancelled,
791,2444,2024-03-11,117,7,915.85,6410.95,Pending,
792,1295,2025-01-20,329,6,1983.29,11899.74,Pending,
793,3186,2024-03-30,331,5,134.73,673.65,Pending,
794,6873,2023-06-13,416,5,1323.82,6619.10,Pending,
795,3100,2023-09-29,133,4,1988.08,7952.32,Pending,
796,7343,2025-02-06,396,7,1636.82,11457.74,Cancelled,
797,2108,2024-12-05,357,3,916.26,2748.78,Cancelled,
798,7891,2025-07-07,311,10,955.51,9555.10,Cancelled,
799,7204,2025-01-13,409,2,729.05,1458.10,Pending,
800,7136,2023-08-17,154,2,385.18,770.36,Cancelled,
801,2818,2023-05-02,33,9,1264.02,11376.18,Completed,2023-05-05
802,1380,2024-05-02,101,2,525.66,1051.32,Completed,2024-05-03
803,2849,2025-11-05,339,5,459.95,2299.75,Pending,
804,8461,2025-01-13,413,6,1162.41,6974.46,Completed,2025-01-15
805,4186,2023-12-15,254,8,1121.40,8971.20,Completed,2023-12-17
806,4072,2025-01-10,485,8,722.27,5778.16,Cancelled,
807,3489,2025-04-01,497,3,1279.00,3837.00,Cancelled,
808,7208,2024-11-01,227,6,1765.53,10593.18,Pending,
809,1934,2024-07-15,107,10,122.95,1229.50,Completed,2024-07-16
810,8708,2024-04-24,293,2,1455.89,2911.78,Pending,
811,4044,2025-09-27,36,10,1352.26,13522.60,Completed,2025-09-27
